Gene names,Mori sector,wt_mass_fraction_poor,wt_mass_fraction_rich,rela_mass_fraction_poor,rela_mass_fraction_rich,wt_mass_fraction_poor_err,wt_mass_fraction_rich_err,rela_mass_fraction_poor_err,rela_mass_fraction_rich_err
yciU,A',7.226547353035834e-05,5.943629263546171e-05,9.025745962642226e-05,6.969179485951334e-05,4.808928405231083e-07,1.1292943651408465e-06,1.2204178261194184e-06,4.0819713826773085e-06
asnS,U,0.002310462730761455,0.002468348490143566,0.0022185974103024423,0.0028078478686565794,2.307028916450379e-05,1.0615302460950009e-05,3.5718741280339967e-05,1.9185720399664307e-05
thrS,R,0.0013684904928341914,0.001714043914458825,0.000942239304693479,0.0011133406407131843,1.2404075915185202e-05,8.66305681477544e-06,1.5544612200349807e-05,2.7140590192237138e-05
yeeX,A,0.001012038862216099,0.0011640086778437553,0.0013170111969267044,0.001271377218404785,5.2154894944754374e-05,1.4249971263496529e-05,3.3696337962999434e-05,3.347915456381617e-05
matP,U,2.6272475624866655e-05,1.9871055495659185e-05,3.3520111728883325e-05,2.276959175388384e-05,6.271299393264928e-06,3.647951385080777e-07,6.276547782176939e-06,7.363362359186189e-06
lysS,R,0.0014391979068548366,0.00187698156730154,0.0013064711462211372,0.00160414723888637,3.3124034443935595e-06,9.248660767725348e-05,4.8372353069943376e-05,6.450771571822264e-05
lysU,R,0.0001581259137160818,0.0003325969701249604,0.0001842038370937173,0.0002936016727191267,3.1587897035110655e-07,1.5802529454071008e-06,4.2171586288228225e-06,1.3702142854915084e-05
epmA,U,2.3677255613848214e-05,6.174125589810547e-05,1.0077329373030042e-05,1.2891073360803722e-05,2.836999799868429e-07,2.7835027819481385e-06,5.337204951420398e-08,1.7297883386526581e-07
aat,U,3.2206273787972356e-06,2.1333145243597825e-06,1.1092137619330891e-06,2.685018162971335e-06,1.0188939132180389e-07,4.667578037401326e-08,4.276151106883696e-09,8.764525373665265e-08
yggX,C,0.00037923568503698017,0.00048276629238158024,0.00041599076337480253,0.000528907469462703,1.716962565901926e-06,1.0490325546536712e-06,5.280847946442693e-06,1.1938164624597503e-05
xerC,U,1.691248826251964e-05,1.2850377634407246e-05,1.5137857739008164e-05,2.2940033306303195e-05,1.4633372457524146e-06,4.860739122799382e-07,1.3337320064553894e-06,1.0606012656069443e-06
xerD,U,1.4242605931698463e-05,1.9438640962382382e-05,1.7315699171100227e-05,2.136295551495731e-05,1.154251423608216e-06,1.4072514979818558e-06,1.2214618105164557e-06,6.218353924305784e-07
frdD,U,2.9402473421901975e-07,2.55586329536665e-06,3.2679817194263296e-06,1.2391732965610188e-06,2.9402473421901975e-07,1.602289360447368e-07,1.808472925784577e-07,1.7083377884477904e-09
clpS,U,1.083373060610725e-05,1.9095843509737467e-05,1.5701302917798485e-05,1.6087235821689328e-05,2.405757484892724e-06,2.4516253676312714e-06,4.324498598530147e-07,3.0465313347259605e-07
rraA,S',0.0001684237029933392,0.00021063256246199819,0.00041110607068584797,0.00046353645963843676,4.284229225921029e-05,1.5029503029736552e-06,2.8722922538316044e-06,7.120269252012206e-06
slyX,S',3.7019576810801006e-05,4.71175818612433e-05,1.866671591567539e-05,3.094663625494329e-05,1.3567353952407816e-06,4.810528410594824e-06,8.607573895411192e-07,1.1375650048165427e-06
ycjF,S,6.795444128254023e-05,4.435028566937561e-05,7.838222497345405e-05,8.014768537021973e-05,8.218005117815722e-06,3.7534517473025696e-06,4.3755629160843626e-07,2.6403170189684514e-06
hdfR,S,7.663350630012654e-05,8.153268239856346e-05,8.33197136074612e-05,6.529945809644408e-05,4.63617463820063e-07,6.655615516253441e-08,1.7225965881477405e-06,1.5530033038692562e-05
argP,A,0.00021571854045914093,0.00011865872229631869,0.00027118595895393494,0.00021726911827667656,9.991585997612501e-06,3.3878413775400136e-06,1.0812215422705842e-06,2.72953247827761e-06
flhD,C,3.210946426557247e-05,1.1389578885084571e-05,2.592550401096845e-07,7.469853550170241e-08,4.715254759027023e-07,8.609425450643679e-07,2.592550401096845e-07,7.469853550170241e-08
prmA,R,0.00016947974695922472,0.00020985895260357872,0.0001143333113859866,0.00014588209977537404,1.8340858390557084e-06,1.2131453783257413e-06,1.3963499199914588e-06,1.0018687582035644e-05
rpoC,A',0.007207384140553215,0.007672085783289824,0.007173564111062165,0.007283964161863735,4.2410414237423547e-05,5.7661813652100206e-05,2.9389893242539288e-05,1.1188090575176782e-05
syd,S,2.7027897193948615e-05,2.7040519388947553e-05,2.6969096994166082e-05,3.224219363536416e-05,4.80782530614013e-07,1.4530388613559187e-06,8.805211190259187e-07,4.267679218566451e-06
yafD,S',1.617560103658084e-05,1.618275739456035e-05,3.733544423633738e-05,5.654083079094775e-05,7.650973269271406e-07,6.253215585592986e-07,1.5125449360656034e-06,5.224744642507069e-06
metJ,A',0.00014709026738285612,0.00011386538827249569,0.00012528189088590978,8.169125824351804e-05,7.435381653287667e-06,3.1334648343379914e-06,1.528173116380175e-06,2.288918655924195e-06
rbn,A',1.2233445113308687e-05,1.9108559362804764e-05,1.2807742757690674e-05,1.6813850962936543e-05,1.6214446307596282e-06,4.1846143324916624e-07,1.7071171086879813e-06,2.8710699558123045e-06
rpoB,R,0.006406348045482428,0.007861069531499237,0.006308755634185377,0.007268406652454689,6.872030536324118e-06,0.00014071379693011933,0.00016026335327282279,0.000160702583472146
fadR,C',9.12233265312431e-05,8.432325375471388e-05,7.756737299310339e-05,7.408110833422833e-05,2.7230621046348173e-06,5.888084239033374e-06,5.239487033410626e-06,7.04612358485627e-07
nanR,A,6.684076808804399e-05,8.612100774159549e-05,8.782823202741844e-05,0.00012050078057819126,9.6533588188127e-07,2.6504688259927e-06,5.413666922891035e-06,4.426751064216233e-06
slyA,S',0.00013108637680014126,0.00012040100115469876,0.00015220884873403743,0.00015278200956543066,8.688959818272573e-07,6.121232824178263e-06,4.1900420053015254e-07,2.0445276643154224e-06
yqgE,R,0.00010242162239564953,0.00010303724023207175,0.00012869451555636133,0.000133271002536851,7.989267530391721e-06,6.082571545389718e-06,1.8605693352806744e-06,1.5270662480056579e-06
yfbU,S,0.000685892220130233,0.0007013513859064278,0.0011111544103390787,0.0012469187233454411,5.319787406905026e-07,4.075735309171536e-05,6.353718289008568e-05,2.688365274290433e-05
yjgA,A',7.013202656214529e-05,7.130538683960329e-05,7.582226752609522e-05,7.807308296420131e-05,2.5038819307710204e-07,6.958446347145114e-08,8.351456419250215e-07,1.8632435457451545e-06
yceI,A,0.00038122157831078083,0.00028963955714448843,0.00031782522919438774,0.00030012654645012366,8.788972564182949e-05,1.7132476647506618e-06,7.346489086250592e-07,2.831078268928516e-06
yjjG,U,2.0634204908003233e-05,7.889682644766796e-06,1.5884762688599294e-05,4.146274075369717e-06,2.1440877620124283e-06,2.6383168269983245e-07,5.202899694383281e-06,1.0152863709910209e-06
yihX,S',5.1931779572509365e-05,6.299890653323426e-05,9.93209723158381e-05,0.00010951340110393814,6.5989614642236665e-06,1.7608612405009094e-07,8.470845327523331e-07,8.819522482999138e-08
yidA,A,0.00015993859005279345,0.00020017380967935806,0.00020060275695129448,0.00024458009146016447,7.511399743406335e-06,1.821039770330321e-06,3.222491285816015e-06,6.786763112472504e-06
yciA,R,5.049355335907836e-05,6.016141648013607e-05,4.283840422903627e-05,4.7941190181081814e-05,2.04088023962076e-06,1.5600381808529921e-06,1.3630417275520747e-06,4.088670776649688e-06
ybgC,U,3.5998301693497635e-06,2.9771571258524727e-05,1.0667628903991596e-05,2.2806419193097577e-05,2.0846532013142667e-07,8.371246531892945e-07,4.573190731658303e-07,2.168213134088622e-06
yqiA,S,7.90788790176869e-06,4.762059378872073e-06,7.597731013615828e-06,9.225292254345245e-06,5.076403042084401e-07,3.082944038190764e-07,3.510156860837623e-07,5.757500145642864e-07
blc,S,1.594089694880897e-06,6.375758704670349e-07,8.733990736078862e-06,6.819572731756229e-06,2.1225044431142954e-07,1.4526340850046978e-07,5.647761199195927e-07,2.6493351815095782e-08
bamC,S,0.0006298355631167306,0.000819293933255176,0.0007825179867300485,0.0009022871169938125,2.633405439141231e-06,2.0591041204794927e-06,1.971142360628124e-05,4.205625869682406e-05
slyB,S',0.0016563072356899696,0.0018451066696847022,0.001777848626559906,0.0017921756959705026,3.8092390460767005e-05,7.454113230200335e-06,5.572769995505788e-05,5.261742128099146e-05
mipA,U,0.0008680543610720157,0.0012495329820678726,0.0003975570309758149,0.0007657884028784162,6.08107931521367e-05,1.294258586584092e-05,1.1308896397975102e-05,4.101600754540793e-06
ompA,A',0.012911133690644554,0.014976087491389577,0.017123906994934823,0.01953761214553698,0.0005468192164751881,0.00017493771980094022,0.0006177817047807715,0.0005613564887518782
pal,R,0.003386020686528635,0.0037859752273327824,0.003886201459067498,0.0046909267533683675,0.00017390748193636457,1.672809227659948e-05,4.7316386389344286e-05,0.0002172247838771184
ompW,S,8.20398486863159e-06,0.00013822098094524941,4.764568871686013e-06,2.7039954976907885e-05,1.9812991942538526e-06,2.0779220220092073e-05,4.6182481039591587e-07,4.976412765916505e-06
ompX,A',0.0009364581169592815,0.0017843654119761212,0.0016346948968807623,0.0020145108015963272,8.975364867125325e-06,3.910961018152679e-05,0.00010427498785171515,6.162703386229022e-05
pldA,A',3.442473403961048e-05,5.465874667968625e-05,3.0001222598580434e-05,4.0927041806396056e-05,1.5762335601529547e-06,1.7797577033973134e-06,1.4159504851552115e-06,5.958432158744486e-06
pgpB,U,6.659807211028545e-05,4.596666596676519e-05,6.967973037738399e-05,5.345900672990744e-05,3.5974413598320094e-07,6.891655211042247e-07,4.805846729216654e-07,1.7420710936722205e-06
tsx,C',0.0005924356036252275,0.0014598178610672936,0.00033521181601607435,0.00048787484486183805,6.946225202990666e-06,1.7218557212597945e-05,1.5594012615910175e-05,2.6625765859005076e-06
gfcE,U,3.5582948617916554e-07,4.20883556811339e-07,0.0,6.377818648830781e-07,1.4601661853776067e-07,4.20883556811339e-07,0.0,1.7278010947146935e-08
mltA,A',9.186611677700833e-05,0.0001001597394028081,0.00012888550876501885,0.0001203121348204556,1.3330075816920378e-06,2.327786437471948e-06,2.382675152505997e-07,1.5855806027919312e-06
bamE,S',0.00018670713598404923,0.00020006124969964076,0.0002462013872147158,0.00024330115743358724,3.4582692361502943e-06,1.4277095779768325e-07,8.31753244171479e-06,3.6654437231778566e-06
bamA,C',0.0015987995090387505,0.0016049499434882771,0.0017685496249139929,0.0017974766428462403,1.1437685226951128e-05,1.80228292729007e-06,1.9446715867208505e-05,3.400261873111061e-06
rimI,U,8.75181740705379e-06,1.1042539350327536e-05,5.867570503537059e-06,6.580484444459975e-06,2.159888639177425e-08,3.731471171995741e-07,1.5888065546463482e-06,8.530738031115999e-07
rimJ,S',4.1387382255977606e-05,2.0726258202956206e-05,5.610164550236036e-05,8.018187121593644e-05,2.670047565122705e-06,2.2296385088732462e-06,1.6418146984112182e-06,1.12322005934506e-05
speG,S',0.00019269511203996034,0.00017234530526734392,0.00021811382478715427,0.0001877868149164083,8.834049956159534e-07,3.7423593956260176e-06,5.504274682726441e-06,2.676942325672665e-06
fabB,S',0.0015224917582182594,0.002128285005495629,0.001626018768999416,0.0018993699540955527,7.458407945440675e-06,7.813875217210298e-06,6.724981440085938e-06,1.9013811727393326e-05
eda,A,0.0004870126696598449,0.0005233624843319327,0.0006024361575361827,0.000629582664824972,1.8048032853960276e-05,6.557397923489161e-06,2.744528539469406e-06,7.872787527839458e-06
alaA,S,0.0001504702700541799,0.0002262830709222749,0.00012207579123965387,0.00018647062810967397,4.634627722845718e-06,1.4237987517138842e-05,3.3291503444554197e-06,1.0050122814726203e-05
ansA,R,0.0001368098813316294,0.0001604242266904717,0.00011030815683812636,0.00010242639898337246,5.388820610160929e-07,1.6251599820196012e-07,5.841885218942379e-06,1.5047574275628557e-05
cheW,C,0.0007686003273317712,0.0005116292494840458,1.6261503526170902e-05,3.671113297979804e-05,5.3935287657390005e-05,2.8627601712233108e-05,1.0649342727438717e-05,6.414900115890196e-06
cspD,C,3.412825478847147e-05,1.417930357060185e-05,4.4196609398738064e-05,2.9019612727721623e-05,4.3156827353754895e-06,2.8284610361032294e-07,1.90248130505614e-06,7.92851301810109e-07
cspE,C',0.0009035921676041113,0.0010048349653734078,0.0006813451042591006,0.0006632038584513373,3.9318228978309396e-05,1.8334612009314813e-05,3.5127614280162684e-05,5.584437437329516e-06
cspG,R,7.351764586999698e-06,9.294494723937877e-06,8.290316004403707e-06,3.4135712259398863e-06,1.018348918885223e-06,2.4753032172156465e-06,4.345967152305403e-06,2.608500028791747e-07
dnaN,S',0.0001977329382522308,0.00034446758710813424,0.00021670891722548198,0.00030659268224111815,5.8051451640604625e-06,7.079156967224542e-06,4.812552905252189e-06,2.8329075206222468e-05
fbaB,S,0.00011507748873325381,8.764231633153724e-05,0.0006989845910854017,0.0007942083757702509,1.2738514599703574e-05,1.685120196440442e-06,5.230170647209679e-05,5.722016596662355e-06
fbp,C,0.0007252817869591861,0.0009136136798100211,0.0005994083040286339,0.0006221730234534507,2.2472818071559873e-07,5.612289484565225e-05,3.4438898070102467e-06,2.2071122640666258e-05
ftnA,R,0.0004449864390954308,0.0005670930000011121,0.0004924942942910839,0.0008228274192749181,4.2809692442237e-05,5.443477850990662e-05,2.395819196119827e-06,5.091103904013018e-05
ftnB,S',1.218246663713713e-06,6.287567748668894e-07,1.430006657730727e-05,1.1923102492545688e-05,2.1225309326214998e-07,2.7291042941826873e-07,1.575438353326598e-06,3.9927844974663815e-07
ftsZ,S',0.0015989871146533776,0.0019048613316376658,0.002183860684456423,0.00273345183822046,4.7262885828821275e-06,1.761821910350233e-05,6.099112817180372e-06,7.221179085425272e-06
fur,S',0.0002460564832761275,0.0004898135137797373,0.00043787257667575485,0.0004758355941709174,2.2957959066612467e-08,8.641602287910426e-05,1.896951394776949e-05,0.0001162618062512729
gapA,A,0.008083266003686914,0.00739681758330282,0.007160963761041316,0.0069621315255692226,6.874462974673992e-05,6.48386572633941e-05,0.0007914215756169403,0.0003457362198431265
epd,U,7.015626849614442e-05,9.642478732233696e-05,6.081138954436645e-05,7.188622124558263e-05,2.2938433081034294e-06,5.825800330475062e-06,9.200196266868433e-07,2.078347712856713e-06
galM,S,0.0004312855516352235,0.0005217407254657512,0.0005097827608299271,0.0006004320339656219,1.263600776557546e-05,8.240433661757724e-06,5.504064935848779e-06,1.39926455216002e-05
glnA,U,0.0048623951230243444,0.003043344716472331,0.002114551774595684,0.0013061909006656552,9.657425148368185e-05,0.00016820669495461464,5.3197996666533645e-05,9.661890766367526e-05
glpX,U,4.6633613097695454e-05,5.919207676661717e-05,4.552866579748855e-05,3.351978813932651e-05,1.7393596631470853e-06,2.8593415956250105e-06,2.898578403178609e-07,2.809026596933704e-06
gstA,S',0.0003389395398340737,0.00012190014987375637,0.0006897317283526326,0.0005303475108575489,7.777921081891792e-06,4.523146114055124e-07,8.353354156194248e-05,1.2357494285887669e-05
cysE,S,0.0001415784792811334,0.00010066068721595029,0.00024723020995823805,0.00024789896081971885,5.6574474702263084e-06,8.650678614810999e-06,7.168036355283418e-06,8.557453783725338e-06
dapD,A,0.003324697438832616,0.0016292906180853425,0.0025711034719913457,0.0023142542472514346,5.389510149800443e-05,1.2480171444050189e-05,6.479528752771331e-05,1.3148312626800468e-05
fnr,R,0.0005315268327451355,0.0005024341460940521,0.00038405473965871366,0.00036811094620219954,4.3623808829257814e-06,5.873351759400785e-06,9.737405372662147e-06,3.5749124654329406e-06
mntR,A',4.999588414518221e-05,4.217302132014533e-05,4.681345085244701e-05,3.493048017873733e-05,1.9749582065145652e-05,5.593015714914652e-07,1.2399594175030583e-05,2.518572277926238e-06
cysB,C',0.0003657663107710069,0.0003307474570016231,0.00040119085794908894,0.00043792865769283235,1.594208447935612e-05,4.555532600907468e-06,9.534569929991446e-06,4.361797745698636e-06
gcvA,S',9.456412342433756e-05,4.5481534732463015e-05,0.00011031831277905391,9.135331165519538e-05,8.983029148046124e-07,1.1664262058177617e-06,7.664729524105551e-05,1.1055812418635019e-08
metR,R,9.931957450736662e-05,8.881299322026946e-06,8.330176691195012e-05,2.0763016769107246e-05,5.100844491858728e-06,2.1324782233172856e-07,3.888454088799535e-06,1.98620795946298e-06
nhaR,U,7.180910453453855e-06,8.623336103015596e-06,1.168582358134302e-05,6.1618506218461255e-06,5.333539461261345e-07,1.201146427529746e-06,3.544124775489288e-07,6.093839026718592e-07
cueR,C,7.833730727023215e-06,8.62485548678015e-06,1.707430516686298e-05,1.3718533615192667e-05,6.416224758643605e-07,8.780945621056103e-07,7.584940109009005e-07,3.534202525180056e-06
aceA,S,0.00022451362224409368,0.00012533142455769,0.0008523691528758181,0.0004578011845265532,2.8095308610755773e-08,4.583471147458104e-06,4.970960706872048e-06,9.081030022170327e-06
modE,C',3.2257263850672843e-05,4.530388222228895e-05,4.0050168735638917e-05,4.0976797371597286e-05,1.891081422087264e-06,6.529119067752861e-06,1.7434802260432745e-06,4.5918568792455345e-07
mug,S',7.225779899035812e-05,0.0001295660067556907,0.00020950496563467834,0.00030762099301172925,3.106474320515787e-06,7.387205637617224e-05,6.0922047066534125e-05,1.650625491716486e-05
cadA,U,4.120444255311394e-05,2.0354566422553624e-05,4.927849433854198e-05,1.036743693558987e-05,6.350759106222161e-07,4.521481524939215e-07,1.5106357194447415e-07,1.2869643268918115e-06
btuR,S',3.0829217452299154e-05,2.143988338029959e-05,3.855481191054983e-05,3.190627512699586e-05,1.626303278117703e-06,1.6300209343730295e-06,5.436459606771963e-06,1.6113913629663487e-07
cfa,S,8.790129684288443e-05,8.091042939029938e-05,0.00023009075630793413,0.00034247412714472384,7.500002180694569e-07,1.403244752206444e-06,1.1867622843742551e-05,2.57405832020387e-06
